Row_ID,Order_Date,Category,City,Country,Customer_ID,Customer_Name,Order_ID,Period,Postal_Code,Product_ID,Product Name,Region,Segment,Selection,Ship_Date,Ship_Mode,State,Sub_Category,Costs,Discount,Profit,Profitable?,Quantity,SCP,Sales
95,2020-03-02,Office Supplies,Minneapolis,United States,KB-16315,Karl Braun,CA-2015-149587,0,55407,OFF-BI-10002852,Ibico Standard Transparent Covers,Central,Consumer,CENTRAL,2024-01-19,Second Class,Minnesota,Binders,16.81,0.0,16.15,Yes,2,32.96,32.96
96,2020-03-05,Office Supplies,Portland,United States,RB-19705,Roger Barcio,US-2017-109484,0,97206,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,West,Home Office,WEST,2024-01-19,Standard Class,Oregon,Binders,9.47,0.7,-3.788,No,1,5.682,5.682
97,2020-03-05,Furniture,New York City,United States,PN-18775,Parhena Norris,CA-2017-161018,0,10009,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,East,Home Office,EAST,2024-01-19,Second Class,New York,Furnishings,55.987,0.0,40.543,Yes,7,96.53,96.53
98,2020-03-05,Office Supplies,San Francisco,United States,KD-16345,Katherine Ducich,CA-2017-157833,0,94122,OFF-BI-10001721,Trimflex Flexible Post Binders,West,Consumer,WEST,2024-01-19,First Class,California,Binders,33.353,0.2,17.959,Yes,3,51.312,51.312
99,2020-03-05,Office Supplies,Saint Paul,United States,ER-13855,Elpida Rittenbach,CA-2016-149223,0,55106,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,Central,Corporate,CENTRAL,2024-01-19,Standard Class,Minnesota,Appliances,55.295,0.0,22.585,Yes,6,77.88,77.88
100,2020-03-05,Office Supplies,Chicago,United States,RB-19465,Rick Bensley,CA-2016-158568,0,60610,OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,Central,Home Office,CENTRAL,2024-01-19,Standard Class,Illinois,Paper,42.006,0.2,22.618,Yes,7,64.624,64.624
101,2020-03-05,Technology,Chicago,United States,RB-19465,Rick Bensley,CA-2016-158568,0,60610,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Central,Home Office,CENTRAL,2024-01-19,Standard Class,Illinois,Accessories,106.773,0.2,-10.797,No,3,95.976,95.976
102,2020-03-05,Office Supplies,Chicago,United States,RB-19465,Rick Bensley,CA-2016-158568,0,60610,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Central,Home Office,CENTRAL,2024-01-19,Standard Class,Illinois,Binders,4.828,0.8,-3.04,No,3,1.788,1.788
103,2020-03-05,Office Supplies,Rochester,United States,GZ-14470,Gary Zandusky,CA-2016-129903,0,55901,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Central,Consumer,CENTRAL,2024-01-19,Second Class,Minnesota,Paper,12.199,0.0,11.721,Yes,4,23.92,23.92
104,2020-03-05,Technology,Aurora,United States,LC-16870,Lena Cacioppo,US-2015-156867,0,80013,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,West,Consumer,WEST,2024-01-18,Standard Class,Colorado,Accessories,265.772,0.2,-26.876,No,6,238.896,238.896
105,2020-03-06,Furniture,Aurora,United States,LC-16870,Lena Cacioppo,US-2015-156867,0,80013,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",West,Consumer,WEST,2024-01-18,Standard Class,Colorado,Furnishings,106.198,0.2,-3.838,No,3,102.36,102.36
106,2020-03-08,Office Supplies,Aurora,United States,LC-16870,Lena Cacioppo,US-2015-156867,0,80013,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",West,Consumer,WEST,2024-01-18,Standard Class,Colorado,Binders,62.699,0.7,-25.817,No,3,36.882,36.882
107,2020-03-08,Technology,Charlotte,United States,JM-15250,Janet Martin,CA-2017-119004,0,28205,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,South,Consumer,SOUTH,2024-01-18,Standard Class,North Carolina,Accessories,56.51,0.2,17.602,Yes,8,74.112,74.112
108,2020-03-08,Technology,Charlotte,United States,JM-15250,Janet Martin,CA-2017-119004,0,28205,TEC-PH-10002844,Speck Products Candyshell Flip Case,South,Consumer,SOUTH,2024-01-18,Standard Class,North Carolina,Phones,25.893,0.2,2.099,Yes,1,27.992,27.992
109,2020-03-08,Office Supplies,Charlotte,United States,JM-15250,Janet Martin,CA-2017-119004,0,28205,OFF-AR-10000390,Newell Chalk Holder,South,Consumer,SOUTH,2024-01-18,Standard Class,North Carolina,Art,2.23,0.2,1.074,Yes,1,3.304,3.304
110,2020-03-09,Technology,Orland Park,United States,PA-19060,Pete Armstrong,CA-2015-129476,0,60462,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Central,Home Office,CENTRAL,2024-01-18,Standard Class,Illinois,Accessories,271.968,0.2,67.992,Yes,5,339.96,339.96
111,2020-03-10,Furniture,New York City,United States,CV-12805,Cynthia Voltz,CA-2017-146780,0,10035,FUR-FU-10001934,Magnifier Swing Arm Lamp,East,Corporate,EAST,2024-01-18,Standard Class,New York,Furnishings,31.05,0.0,10.91,Yes,2,41.96,41.96
112,2020-03-10,Office Supplies,Urbandale,United States,CL-12565,Clay Ludtke,CA-2016-128867,0,50322,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Central,Consumer,CENTRAL,2024-01-18,Standard Class,Iowa,Art,53.172,0.0,22.788,Yes,2,75.96,75.96
113,2020-03-11,Office Supplies,Urbandale,United States,CL-12565,Clay Ludtke,CA-2016-128867,0,50322,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Central,Consumer,CENTRAL,2024-01-18,Standard Class,Iowa,Binders,13.892,0.0,13.348,Yes,6,27.24,27.24
114,2020-03-12,Office Supplies,Columbus,United States,RC-19960,Ryan Crowe,CA-2014-115259,0,43229,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",East,Consumer,EAST,2024-01-18,Second Class,Ohio,Fasteners,25.561,0.2,14.535,Yes,14,40.096,40.096
115,2020-03-12,Office Supplies,Columbus,United States,RC-19960,Ryan Crowe,CA-2014-115259,0,43229,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",East,Consumer,EAST,2024-01-18,Second Class,Ohio,Envelopes,3.068,0.2,1.652,Yes,2,4.72,4.72
116,2020-03-14,Office Supplies,Columbus,United States,RC-19960,Ryan Crowe,CA-2014-115259,0,43229,OFF-PA-10004965,Xerox 1921,East,Consumer,EAST,2024-01-18,Second Class,Ohio,Paper,16.484,0.2,7.492,Yes,3,23.976,23.976
117,2020-03-14,Office Supplies,Columbus,United States,RC-19960,Ryan Crowe,CA-2014-115259,0,43229,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",East,Consumer,EAST,2024-01-18,Second Class,Ohio,Envelopes,86.432,0.2,44.032,Yes,6,130.464,130.464
118,2020-03-14,Furniture,Seattle,United States,DK-13090,Dave Kipp,CA-2015-110457,0,98103,FUR-TA-10001768,Hon Racetrack Conference Tables,West,Consumer,WEST,2024-01-18,Standard Class,Washington,Tables,622.149,0.0,165.381,Yes,3,787.53,787.53
119,2020-03-15,Office Supplies,Bristol,United States,GG-14650,Greg Guthrie,US-2015-136476,0,37620,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,South,Corporate,SOUTH,2024-01-18,Standard Class,Tennessee,Binders,273.51,0.7,-115.716,No,1,157.794,157.794
120,2020-03-16,Furniture,Wilmington,United States,SC-20725,Steven Cartwright,CA-2016-103730,0,19805,FUR-FU-10002157,Artistic Insta-Plaque,East,Consumer,EAST,2024-01-18,First Class,Delaware,Furnishings,28.694,0.0,18.346,Yes,3,47.04,91.716
121,2020-03-17,Office Supplies,Wilmington,United States,SC-20725,Steven Cartwright,CA-2016-103730,0,19805,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,East,Consumer,EAST,2024-01-17,First Class,Delaware,Binders,16.962,0.0,13.878,Yes,4,30.84,30.84
122,2020-03-17,Office Supplies,Wilmington,United States,SC-20725,Steven Cartwright,CA-2016-103730,0,19805,OFF-ST-10000777,"Companion Letter/Legal File, Black",East,Consumer,EAST,2024-01-17,First Class,Delaware,Storage,163.123,0.0,63.437,Yes,6,226.56,226.56
123,2020-03-18,Office Supplies,Wilmington,United States,SC-20725,Steven Cartwright,CA-2016-103730,0,19805,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,East,Consumer,EAST,2024-01-17,First Class,Delaware,Envelopes,63.261,0.0,51.759,Yes,9,115.02,115.02
124,2020-03-18,Technology,Wilmington,United States,SC-20725,Steven Cartwright,CA-2016-103730,0,19805,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,East,Consumer,EAST,2024-01-17,First Class,Delaware,Phones,48.308,0.0,19.732,Yes,7,68.04,68.04
125,2020-03-21,Furniture,Houston,United States,AD-10180,Alan Dominguez,US-2014-152030,0,77041,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Central,Home Office,CENTRAL,2024-01-17,Second Class,Texas,Chairs,609.137,0.3,-8.579,No,3,600.558,543.726
126,2020-03-23,Furniture,Bloomington,United States,PF-19165,Philip Fox,US-2014-134614,0,61701,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Central,Consumer,CENTRAL,2024-01-17,Standard Class,Illinois,Tables,1025.382,0.5,-407.682,No,6,617.7,619.868
127,2020-03-23,Office Supplies,Phoenix,United States,TS-21610,Troy Staebel,US-2017-107272,0,85023,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",West,Consumer,WEST,2024-01-17,Standard Class,Arizona,Binders,4.219,0.7,-1.831,No,2,2.388,2.388
128,2020-03-23,Office Supplies,Phoenix,United States,TS-21610,Troy Staebel,US-2017-107272,0,85023,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",West,Consumer,WEST,2024-01-17,Standard Class,Arizona,Storage,213.493,0.2,30.499,Yes,7,243.992,243.992
129,2020-03-23,Furniture,Los Angeles,United States,LS-16975,Lindsay Shagiari,US-2016-125969,0,90004,FUR-CH-10001146,"Global Task Chair, Black",West,Home Office,WEST,2024-01-17,Second Class,California,Chairs,90.584,0.2,-9.16,No,2,81.424,81.424
130,2020-03-23,Furniture,Los Angeles,United States,LS-16975,Lindsay Shagiari,US-2016-125969,0,90004,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,West,Home Office,WEST,2024-01-17,Second Class,California,Furnishings,212.318,0.0,26.242,Yes,3,238.56,238.56
131,2020-03-23,Technology,Columbus,United States,DW-13585,Dorothy Wardle,US-2017-164147,0,43229,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,East,Corporate,EAST,2024-01-17,First Class,Ohio,Phones,71.964,0.4,-11.994,No,5,59.97,59.97
132,2020-03-23,Office Supplies,Columbus,United States,DW-13585,Dorothy Wardle,US-2017-164147,0,43229,OFF-PA-10002377,Xerox 1916,East,Corporate,EAST,2024-01-17,First Class,Ohio,Paper,48.94,0.2,29.364,Yes,2,78.304,78.304
133,2020-03-23,Office Supplies,Columbus,United States,DW-13585,Dorothy Wardle,US-2017-164147,0,43229,OFF-FA-10002780,Staples,East,Corporate,EAST,2024-01-17,First Class,Ohio,Fasteners,14.483,0.2,6.973,Yes,9,21.456,21.456
134,2020-03-23,Office Supplies,Roseville,United States,LC-16885,Lena Creighton,CA-2016-145583,0,95661,OFF-PA-10001804,Xerox 195,West,Consumer,WEST,2024-01-17,Standard Class,California,Paper,10.421,0.0,9.619,Yes,3,20.04,54.835
135,2020-03-23,Office Supplies,Roseville,United States,LC-16885,Lena Creighton,CA-2016-145583,0,95661,OFF-PA-10001736,Xerox 1880,West,Consumer,WEST,2024-01-16,Standard Class,California,Paper,18.783,0.0,16.657,Yes,1,35.44,35.44
136,2020-03-24,Office Supplies,Roseville,United States,LC-16885,Lena Creighton,CA-2016-145583,0,95661,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",West,Consumer,WEST,2024-01-16,Standard Class,California,Art,8.064,0.0,3.456,Yes,4,11.52,11.52
137,2020-03-24,Office Supplies,Roseville,United States,LC-16885,Lena Creighton,CA-2016-145583,0,95661,OFF-FA-10002988,Ideal Clamps,West,Consumer,WEST,2024-01-16,Standard Class,California,Fasteners,2.05,0.0,1.97,Yes,2,4.02,4.02
138,2020-03-24,Office Supplies,Roseville,United States,LC-16885,Lena Creighton,CA-2016-145583,0,95661,OFF-BI-10004781,GBC Wire Binding Strips,West,Consumer,WEST,2024-01-16,Standard Class,California,Binders,49.514,0.2,26.662,Yes,3,76.176,76.176
139,2020-03-24,Office Supplies,Roseville,United States,LC-16885,Lena Creighton,CA-2016-145583,0,95661,OFF-SU-10001218,Fiskars Softgrip Scissors,West,Consumer,WEST,2024-01-16,Standard Class,California,Supplies,47.434,0.0,18.446,Yes,6,65.88,65.88
140,2020-03-25,Furniture,Roseville,United States,LC-16885,Lena Creighton,CA-2016-145583,0,95661,FUR-FU-10001706,Longer-Life Soft White Bulbs,West,Consumer,WEST,2024-01-16,Standard Class,California,Furnishings,22.422,0.0,20.698,Yes,14,43.12,43.12
141,2020-03-25,Furniture,Philadelphia,United States,JD-15895,Jonathan Doherty,CA-2016-110366,0,19140,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",East,Corporate,EAST,2024-01-16,Second Class,Pennsylvania,Furnishings,72.45,0.2,10.35,Yes,2,82.8,82.8
142,2020-03-25,Office Supplies,San Francisco,United States,SH-19975,Sally Hughsby,CA-2017-106180,0,94122,OFF-AR-10000940,Newell 343,West,Corporate,WEST,2024-01-16,Standard Class,California,Art,6.439,0.0,2.381,Yes,3,8.82,8.82
143,2020-03-25,Office Supplies,San Francisco,United States,SH-19975,Sally Hughsby,CA-2017-106180,0,94122,OFF-EN-10004030,Convenience Packs of Business Envelopes,West,Corporate,WEST,2024-01-16,Standard Class,California,Envelopes,5.756,0.0,5.104,Yes,3,10.86,10.86
144,2020-03-25,Office Supplies,San Francisco,United States,SH-19975,Sally Hughsby,CA-2017-106180,0,94122,OFF-PA-10004327,Xerox 1911,West,Corporate,WEST,2024-01-16,Standard Class,California,Paper,74.724,0.0,68.976,Yes,3,143.7,143.7
145,2020-03-25,Office Supplies,Independence,United States,SG-20080,Sandra Glassco,CA-2017-155376,0,64055,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Central,Consumer,CENTRAL,2024-01-16,Standard Class,Missouri,Appliances,621.178,0.0,218.252,Yes,3,839.43,237.264
146,2020-03-25,Office Supplies,Pasadena,United States,HA-14920,Helen Andreada,CA-2015-110744,0,91104,OFF-ST-10003656,Safco Industrial Wire Shelving,West,Consumer,WEST,2024-01-16,Standard Class,California,Storage,651.772,0.0,20.158,Yes,7,671.93,671.93
147,2020-03-25,Furniture,Newark,United States,MG-17680,Maureen Gastineau,CA-2014-110072,0,43055,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",East,Home Office,EAST,2024-01-16,Standard Class,Ohio,Furnishings,80.978,0.2,12.91,Yes,4,93.888,93.888
148,2020-03-25,Technology,Franklin,United States,JE-16165,Justin Ellison,CA-2016-114489,0,53132,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,Central,Corporate,CENTRAL,2024-01-15,Standard Class,Wisconsin,Phones,280.648,0.0,103.802,Yes,11,384.45,384.45
149,2020-03-26,Technology,Franklin,United States,JE-16165,Justin Ellison,CA-2016-114489,0,53132,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Central,Corporate,CENTRAL,2024-01-15,Standard Class,Wisconsin,Phones,143.971,0.0,5.999,Yes,3,149.97,149.97
150,2020-03-26,Furniture,Franklin,United States,JE-16165,Justin Ellison,CA-2016-114489,0,53132,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Central,Corporate,CENTRAL,2024-01-15,Standard Class,Wisconsin,Chairs,1366.288,0.0,585.552,Yes,8,1951.84,1951.84
151,2020-03-27,Office Supplies,Franklin,United States,JE-16165,Justin Ellison,CA-2016-114489,0,53132,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Central,Corporate,CENTRAL,2024-01-15,Standard Class,Wisconsin,Binders,90.922,0.0,80.628,Yes,5,171.55,171.55
152,2020-03-27,Office Supplies,Scottsdale,United States,TW-21025,Tamara Willingham,CA-2016-158834,0,85254,OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,West,Home Office,WEST,2024-01-15,First Class,Arizona,Appliances,140.154,0.2,17.766,Yes,5,157.92,157.92
153,2020-03-27,Technology,Scottsdale,United States,TW-21025,Tamara Willingham,CA-2016-158834,0,85254,TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,West,Home Office,WEST,2024-01-15,First Class,Arizona,Phones,187.945,0.2,15.239,Yes,2,203.184,203.184
154,2020-03-27,Office Supplies,San Jose,United States,SP-20650,Stephanie Phelps,CA-2015-124919,0,95123,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,West,Corporate,WEST,2024-01-15,First Class,California,Paper,32.109,0.0,26.271,Yes,7,58.38,58.38
155,2020-03-27,Office Supplies,San Jose,United States,SP-20650,Stephanie Phelps,CA-2015-124919,0,95123,OFF-PA-10002254,Xerox 1883,West,Corporate,WEST,2024-01-15,First Class,California,Paper,56.981,0.0,48.539,Yes,4,105.52,54.835
156,2020-03-29,Office Supplies,San Jose,United States,SP-20650,Stephanie Phelps,CA-2015-124919,0,95123,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",West,Corporate,WEST,2024-01-15,First Class,California,Storage,59.851,0.0,21.029,Yes,6,80.88,80.88
157,2020-03-29,Office Supplies,Seattle,United States,NK-18490,Neil Knudson,CA-2015-118948,0,98105,OFF-AR-10001547,Newell 311,West,Home Office,WEST,2024-01-15,Standard Class,Washington,Art,4.84,0.0,1.79,Yes,3,6.63,6.63
158,2020-03-29,Furniture,Seattle,United States,DB-13060,Dave Brooks,CA-2014-104269,0,98115,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,West,Consumer,WEST,2024-01-15,Second Class,Washington,Chairs,406.092,0.2,51.476,Yes,2,457.568,457.568
159,2020-03-29,Office Supplies,Edmond,United States,NP-18670,Nora Paige,CA-2016-114104,0,73034,OFF-LA-10002475,Avery 519,Central,Consumer,CENTRAL,2024-01-15,Standard Class,Oklahoma,Labels,7.749,0.0,6.871,Yes,2,14.62,14.62
160,2020-03-29,Technology,Edmond,United States,NP-18670,Nora Paige,CA-2016-114104,0,73034,TEC-PH-10004536,Avaya 5420 Digital phone,Central,Consumer,CENTRAL,2024-01-15,Standard Class,Oklahoma,Phones,708.698,0.0,236.232,Yes,7,944.93,360.541
161,2020-03-29,Office Supplies,Los Angeles,United States,TT-21070,Ted Trevino,CA-2016-162733,0,90045,OFF-PA-10002751,Xerox 1920,West,Consumer,WEST,2024-01-15,First Class,California,Paper,3.289,0.0,2.691,Yes,1,5.98,5.98
162,2020-03-29,Technology,Philadelphia,United States,EM-13960,Eric Murdock,CA-2015-119697,0,19134,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,East,Consumer,EAST,2024-01-15,Second Class,Pennsylvania,Accessories,53.024,0.2,1.36,Yes,2,54.384,54.384
163,2020-03-29,Office Supplies,Carlsbad,United States,RD-19900,Ruben Dartt,CA-2016-154508,0,88220,OFF-EN-10001990,Staple envelope,West,Consumer,WEST,2024-01-15,Standard Class,New Mexico,Envelopes,15.052,0.0,13.348,Yes,5,28.4,28.4
164,2020-04-01,Office Supplies,Seattle,United States,MJ-17740,Max Jones,CA-2016-113817,0,98115,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,West,Consumer,WEST,2024-01-14,Standard Class,Washington,Binders,17.992,0.2,9.688,Yes,2,27.68,27.68
165,2020-04-01,Office Supplies,San Antonio,United States,BM-11140,Becky Martin,CA-2014-139892,0,78207,OFF-AR-10004441,BIC Brite Liner Highlighters,Central,Consumer,CENTRAL,2024-01-14,Standard Class,Texas,Art,7.204,0.2,2.732,Yes,3,9.936,9.936
166,2020-04-01,Technology,San Antonio,United States,BM-11140,Becky Martin,CA-2014-139892,0,78207,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Central,Consumer,CENTRAL,2024-01-13,Standard Class,Texas,Machines,9519.944,0.4,-1359.992,No,8,8159.952,8159.952
167,2020-04-02,Office Supplies,San Antonio,United States,BM-11140,Becky Martin,CA-2014-139892,0,78207,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Central,Consumer,CENTRAL,2024-01-13,Standard Class,Texas,Storage,334.563,0.2,-58.635,No,3,275.928,275.928
168,2020-04-02,Furniture,San Antonio,United States,BM-11140,Becky Martin,CA-2014-139892,0,78207,FUR-CH-10004287,SAFCO Arco Folding Chair,Central,Consumer,CENTRAL,2024-01-13,Standard Class,Texas,Chairs,1764.918,0.3,-24.858,No,9,1740.06,543.726
169,2020-04-02,Office Supplies,San Antonio,United States,BM-11140,Becky Martin,CA-2014-139892,0,78207,OFF-AR-10002656,Sanford Liquid Accent Highlighters,Central,Consumer,CENTRAL,2024-01-13,Standard Class,Texas,Art,25.25,0.2,6.814,Yes,6,32.064,32.064
170,2020-04-02,Office Supplies,San Antonio,United States,BM-11140,Becky Martin,CA-2014-139892,0,78207,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,Central,Consumer,CENTRAL,2024-01-13,Standard Class,Texas,Appliances,631.829,0.8,-453.849,No,5,177.98,177.98
171,2020-04-02,Technology,San Antonio,United States,BM-11140,Becky Martin,CA-2014-139892,0,78207,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,Central,Consumer,CENTRAL,2024-01-13,Standard Class,Texas,Phones,134.978,0.2,8.998,Yes,3,143.976,143.976
172,2020-04-02,Office Supplies,Los Angeles,United States,CS-12130,Chad Sievert,CA-2014-118962,0,90004,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",West,Consumer,WEST,2024-01-13,Standard Class,California,Paper,11.098,0.0,9.842,Yes,3,20.94,20.94
173,2020-04-02,Office Supplies,Los Angeles,United States,CS-12130,Chad Sievert,CA-2014-118962,0,90004,OFF-PA-10001144,Xerox 1913,West,Consumer,WEST,2024-01-13,Standard Class,California,Paper,57.699,0.0,53.261,Yes,2,110.96,110.96
174,2020-04-02,Furniture,Los Angeles,United States,CS-12130,Chad Sievert,CA-2014-118962,0,90004,FUR-CH-10003817,"Global Value Steno Chair, Gray",West,Consumer,WEST,2024-01-13,Standard Class,California,Chairs,318.885,0.2,21.259,Yes,7,340.144,340.144
